INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,2,Individuals,2 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),0.285714285714286,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,19114,Individuals,19114 i,5-year peak mean 1995/96-1999/2000,International population (Wintering),1.4,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,5970,Individuals,5970 i,5-year peak mean 1995/96-1999/2000,International population (Wintering),1.3,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,2559,Individuals,2559 i,5-year peak mean 1995/96-1999/2000,International population (Wintering),7.3,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,W,690,Individuals,690 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB wintering),1.4,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,3687,Individuals,3687 i,5-year peak mean 1995/96-1999/2000,International population (Wintering),2.8,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,3019,Individuals,3019 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),0.743596059113301,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,3261,Individuals,3261 i,5-year peak mean 1995/96-1999/2000,International population (Wintering),1.3,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,68,Individuals,68 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),11.3902847571189,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,2588,Individuals,2588 i,5-year peak mean 1995/96-1999/2000,International population (passage),2,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,W,232,Individuals,232 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB wintering),1,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,005,Podiceps cristatus (North-western Europe - wintering),Great crested grebe ,W,245,Individuals,245 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB wintering),1.5,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,2955,Individuals,2955 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB wintering),3.8,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,W,1824,Individuals,1824 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB wintering),1.2,N,617267.67,233183.85
7000084,Stour and Orwell Estuaries,UK11067,E,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,638,Individuals,638 i,5-year peak mean 1995/96-1999/2000,Nationally important population (GB passage),2.1,N,617267.67,233183.85
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,B,894,,894 n,Seabird 2000 Census,International population (Breeding),1.04,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,B,278,,278 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),5.91489361702128,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,179,Larus ridibundus (North-western Europe - breeding),Black-headed gull ,B,1706,,1706 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),3.17100371747212,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,182,Larus canus (West and Central Europe),Mew gull ,B,82,,82 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),2.27777777777778,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,183,Larus fuscus (Western Europe/Mediterranean/Western Africa),Lesser black-backed gull ,B,128,,128 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),2.46153846153846,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,194,Sterna paradisaea (Arctic - breeding/Southern Oceans - wintering),Arctic tern ,B,54,,54 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),2.16,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,554,,554 n,Seabird 2000 Census,Nationally important population (all Ireland breeding),17.8709677419355,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,P,268,Individuals,268 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),5.36,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,067,Bucephala clangula (North-western/Central Europe),Common goldeneye ,W,239,Individuals,239 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),2.17272727272727,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,063,Somateria mollissima (Britain/Ireland),Common eider ,W,144,Individuals,144 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),7.2,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,167,Individuals,167 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),2.56923076923077,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,318,Individuals,318 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),5.3,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,053,Anas platyrhynchos (North-western Europe),Mallard ,P,1719,Individuals,1719 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),3.438,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,2544,Individuals,2544 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),2.0352,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,W,205,Individuals,205 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),10.25,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,005,Podiceps cristatus (North-western Europe - wintering),Great crested grebe ,W,142,Individuals,142 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),4.05714285714286,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,051,Anas strepera (North-western Europe),Gadwall ,P,62,Individuals,62 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),10.3333333333333,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,036,Cygnus olor (Britain),Mute swan ,P,175,Individuals,175 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,038,Cygnus cygnus (Iceland/UK/Ireland),Whooper swan ,W,172,Individuals,172 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),1.66666666666667,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,045a,Branta leucopsis [Eastern Greenland/Scotland/Ireland],Barnacle goose ,P,170,Individuals,170 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),2.26666666666667,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,046b,Branta bernicla hrota [Canada/Ireland],Light-bellied brent goose,P,10863,Individuals,10863 i,5 year peak mean 1998/9-2002/3,International population (passage),54.315,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,3504,Individuals,3504 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.168,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,043a,Anser anser [Iceland/UK/Ireland],Greylag goose ,W,420,Individuals,420 i,5 year peak mean 1992/3-1996/7,Nationally important population (all Ireland wintering),11.0526315789474,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,004,Tachybaptus ruficollis (Western Palearctic),Little grebe ,W,95,Individuals,95 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),1.9,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,4119,Individuals,4119 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),3.2952,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,1155,Individuals,1155 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),7.21875,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,125,Fulica atra (North-western Europe - wintering),Common coot ,P,440,Individuals,440 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),1.76,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,W,1673,Individuals,1673 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),1.912,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,4145,Individuals,4145 i,5 year peak mean 1998/9-2002/3,International population (passage),1.2,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,64,Individuals,64 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),7.11111111111111,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,W,235,Individuals,235 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),1.04444444444444,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,165,Individuals,165 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),1.83333333333333,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,74876,Individuals,74876 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,1866,Individuals,1866 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),2.87076923076923,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,4796,Individuals,4796 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.06577777777778,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,142,Vanellus vanellus (Europe - breeding),Northern lapwing ,W,7390,Individuals,7390 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),2.956,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,284,Individuals,284 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),7.1,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,7063,Individuals,7063 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),3.5315,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,199,Individuals,199 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland passage),1.592,N,166945.6202,511439.7729
7000131,Strangford Lough,UK12021,NI,Classified/designatd,nationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,7382,Individuals,7382 i,5 year peak mean 1998/9-2002/3,Nationally important population (all Ireland wintering),14.764,N,166945.6202,511439.7729
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,883,Individuals,883 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),0.760551248923342,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,40,Pairs,40 p,Five year mean for 1995 to 1998,Nationally important population (GB breeding),2.05444273240883,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,internationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,P,1900,Individuals,1900 i,Five year mean for 1998 to 1992,International population (passage),1.15151515151515,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,2579,Individuals,2579 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),0.909379407616361,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,7,Individuals,7 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.17252931323283,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,9528,Individuals,9528 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,456883.9,526532.8
7000101,Teesmouth and Cleveland Coast,UK11068,E,Classified/designatd,nationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,P,7,Individuals,7 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4.72972972972973E-02,N,456883.9,526532.8
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,P,1640,Individuals,1640 i,5 year peak mean 1998/9-2002/3,International population (passage),4.68571428571429,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,W,6,Individuals,6 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),4.41176470588235,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,1178,Individuals,1178 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.01464254952627,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,38,Individuals,38 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),6.36515912897822,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,45118,Individuals,45118 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,P,23,Individuals,23 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.28571428571429,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,15171,Individuals,15171 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.14067669172932,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,1643,Individuals,1643 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.11469194312796,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,7279,Individuals,7279 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.61755555555556,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,118,Rallus aquaticus (Europe),Water rail ,W,6,Individuals,6 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.33333333333333,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,1238,Individuals,1238 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.58312020460358,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,internationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,595,Individuals,595 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.83359013867488,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,288,Individuals,288 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.94594594594595,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,004,Tachybaptus ruficollis (Western Palearctic),Little grebe ,P,251,Individuals,251 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.23037323037323,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,W,607,Individuals,607 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),17.879234167894,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,026,Egretta garzetta (Sub-Saharan Africa - breeding),Little egret ,P,54,Individuals,54 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.27272727272727,N,573629.466,177206.724
7000145,Thames Estuary and Marshes,UK11069,E,Classified/designatd,nationally important,051,Anas strepera (North-western Europe),Gadwall ,W,359,Individuals,359 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.09941520467836,N,573629.466,177206.724
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,005,Podiceps cristatus (North-western Europe - wintering),Great crested grebe ,W,218,Individuals,218 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.37106918238994,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,137,Charadrius hiaticula (Europe/Northern Africa - wintering),Ringed plover ,P,649,Individuals,649 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),2,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,4190,Individuals,4190 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.676,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,W,598,Individuals,598 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.91139240506329,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,35,Individuals,35 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),5.86264656616415,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,internationally important,169,Arenaria interpres (Western Palearctic - wintering),Ruddy turnstone ,W,1007,Individuals,1007 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.07127659574468,N,635561.4,161712.6
7000086,Thanet Coast and Sandwich Bay,UK11070,E,Classified/designatd,nationally important,001,Gavia stellata (North-western Europe - wintering),Red-throated diver ,W,57,Individuals,57 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.17525773195876,N,635561.4,161712.6
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,120726,Individuals,120726 i,5 year peak mean 1994/95 - 1998/99,Waterfowl assemblage - wintering,,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,12394,Individuals,12394 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),3.5,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,7725,Individuals,7725 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),2.6,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,5251,Individuals,5251 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),1.3,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,22677,Individuals,22677 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),2.5,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,160b,Numenius arquata (Europe - wintering),Eurasian Curlew,W,3899,Individuals,3899 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),1.1,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,5407,Individuals,5407 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),9.0,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,1643,Individuals,1643 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),1.1,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,8795,Individuals,8795 i,5 year peak mean 1994/95 - 1998/99,International population (passage),5.9,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,191,Sterna sandvicensis (Western Europe/Western Africa),Sandwich tern ,P,957,Individuals,957 i,5 year peak mean 1995 -1999,Nationally important population (GB passage),2.3,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,144,Calidris alba (Eastern Atlantic/Western & Southern Africa - wintering),Sanderling ,W,502,Individuals,502 i,5 year peak mean 1994/95 -1998/99,Nationally important population (GB wintering),2.2,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,W,405,Individuals,405 i,5 year peak mean 1994/95 -1998/99,Nationally important population (GB wintering),3.1,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,005,Podiceps cristatus (North-western Europe - wintering),Great crested grebe ,W,114,Individuals,114 i,5 year peak mean 1994/95 -1998/99,Nationally important population (GB wintering),1.1,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,157,Limosa lapponica (Western Palearctic - wintering),Bar-tailed godwit ,W,1150,Individuals,1150 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),1.2,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,B,200,Individuals,200 i,not specified,Nationally important population (GB breeding),,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,27769,Individuals,27769 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),2.0,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,193,Sterna hirundo (Northern/Eastern Europe - breeding),Common tern ,B,392,Pairs,392 p,5 year peak mean 1995 -1999,Nationally important population (GB breeding),3.2,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,195,Sterna albifrons (Eastern Atlantic - breeding),Little tern ,B,69,Pairs,69 p,5 year peak mean 1995 -1999,Nationally important population (GB breeding),2.9,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,nationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,4526,Individuals,4526 i,5 year peak mean 1994/95 -1998/99,Nationally important population (GB wintering),1.6,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,W,5293,Individuals,5293 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),3.5,N,321146,379996
7000025,The Dee Estuary,UK11082,EW,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,1747,Individuals,1747 i,5 year peak mean 1994/95 - 1998/99,International population (Wintering),2.5,N,321146,379996
